language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls
fasu1242,Fasu,-6.62687,143.284,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10734', 'label': 'Fasu'}, {'url': 'https://grambank.clld.org/languages/fasu1242', 'label': 'Fasu'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Fasu', 'label': 'Fasu'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-fasu', 'label': 'Fasu'}, {'url': 'https://wals.info/languoid/lect/wals_code_fas', 'label': 'Fasu'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-namumi', 'label': 'Fasu (Namumi Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Fasu_language', 'label': None}, {'url': 'https://phoible.org/languages/fasu1242', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3446687', 'label': None}]",1200,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10734']
taua1242,Tauade,-8.3486,147.094,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tauade', 'label': 'Tauade'}, {'url': 'https://en.wikipedia.org/wiki/Tauade_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7688634', 'label': None}]","(7,000 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Tauade_language']
pyuu1245,Pyu,-4.45003,141.018,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4950', 'label': 'Pyu'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-pyu', 'label': 'Pyu'}, {'url': 'https://en.wikipedia.org/wiki/Pyu_language_(Papuan)', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q2567925', 'label': None}]",~100,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4950']
dibi1240,Dibiyaso,-7.82096,142.779,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10735', 'label': 'Dibiyaso'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-dibiyaso', 'label': 'Dibiyaso'}, {'url': 'https://en.wikipedia.org/wiki/Dibiyaso_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5272268', 'label': None}]",1950,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10735']
yetf1238,Yetfa,-4.05884,140.653,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10579', 'label': 'Yetfa-Biksi'}, {'url': 'https://www.wikidata.org/entity/Q8053020', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Biksi-Yetfa_language', 'label': None}]","1,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10579']
sulk1246,Sulka,-5.03471,151.891,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10810', 'label': 'Sulka'}, {'url': 'https://grambank.clld.org/languages/sulk1246', 'label': 'Sulka'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Sulka', 'label': 'Sulka'}, {'url': 'https://wals.info/languoid/lect/wals_code_sul', 'label': 'Sulka'}, {'url': 'https://en.wikipedia.org/wiki/Sulka_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7636341', 'label': None}]","2,500",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10810']
guri1248,Muno,-3.5718,141.597,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4242', 'label': 'Guriaso'}, {'url': 'https://grambank.clld.org/languages/guri1248', 'label': 'Guriaso'}, {'url': 'https://en.wikipedia.org/wiki/Guriaso_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12631954', 'label': None}]",<421,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4242']
kibi1239,Kibiri,-7.45276,144.296,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10741', 'label': 'Kibiri-Porome'}, {'url': 'https://www.wikidata.org/entity/Q56745', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Porome_language', 'label': None}]",1180,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10741']
kaki1249,Kaki Ae,-7.9946,145.816,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2220', 'label': 'Kaki Ae'}, {'url': 'https://grambank.clld.org/languages/kaki1249', 'label': 'Kaki Ae'}, {'url': 'https://wals.info/languoid/lect/wals_code_kae', 'label': 'Kaki Ae'}, {'url': 'https://en.wikipedia.org/wiki/Kaki_Ae_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6349417', 'label': None}]",266,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2220']
yele1255,Yele,-11.3796,154.127,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10812', 'label': 'Yele'}, {'url': 'https://grambank.clld.org/languages/yele1255', 'label': 'Yele'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Yele', 'label': 'Yele'}, {'url': 'https://wals.info/languoid/lect/wals_code_yel', 'label': 'Yelî Dnye'}, {'url': 'https://en.wikipedia.org/wiki/Yele_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q36942', 'label': None}]","6,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10812']
anem1249,Anem,-5.54836,148.993,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10806', 'label': 'Anem'}, {'url': 'https://grambank.clld.org/languages/anem1249', 'label': 'Anem'}, {'url': 'https://wals.info/languoid/lect/wals_code_ane', 'label': 'Anêm'}, {'url': 'https://en.wikipedia.org/wiki/An%C3%AAm_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56512', 'label': None}]",843,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10806']
wiru1244,Wiru,-6.35863,144.214,"[{'url': 'https://www.endangeredlanguages.com/elp-language/5177', 'label': 'Wiru'}, {'url': 'https://grambank.clld.org/languages/wiru1244', 'label': 'Wiru'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-wiru', 'label': 'Wiru'}, {'url': 'https://en.wikipedia.org/wiki/Wiru_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q8027044', 'label': None}]","15,300",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/5177']
tabo1241,Tabo,-8.09387,143.305,"[{'url': 'https://www.endangeredlanguages.com/elp-language/6674', 'label': 'Tabo'}, {'url': 'https://grambank.clld.org/languages/tabo1241', 'label': 'Tabo'}, {'url': 'https://en.wikipedia.org/wiki/Tabo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7959888', 'label': None}]",3000,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/6674']
kara1497,Karami,-7.13333,143.117,"[{'url': 'https://www.wikidata.org/entity/Q11732281', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Karami_language', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Karami_language']
boga1247,Bogaya,-5.54487,142.255,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10743', 'label': 'Bogaya'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-bogaya', 'label': 'Bogaya'}, {'url': 'https://en.wikipedia.org/wiki/Pogaya_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7207578', 'label': None}]",300,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10743']
fuyu1242,Fuyug,-8.6371,147.312,"[{'url': 'https://grambank.clld.org/languages/fuyu1242', 'label': 'Fuyug'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-fuyug', 'label': 'Fuyug'}, {'url': 'https://en.wikipedia.org/wiki/Fuyug_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3073472', 'label': None}]","14,000 (2003)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Fuyug_language']
kuot1243,Kuot,-3.06952,151.537,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2229', 'label': 'Kuot'}, {'url': 'https://grambank.clld.org/languages/kuot1243', 'label': 'Kuot'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Kuot', 'label': 'Kuot'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kuot', 'label': 'Kuot'}, {'url': 'https://wals.info/languoid/lect/wals_code_kuo', 'label': 'Kuot'}, {'url': 'https://en.wikipedia.org/wiki/Kuot_language', 'label': None}, {'url': 'https://phoible.org/languages/kuot1243', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56537', 'label': None}]","~1,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2229']
taia1239,Taiap,-4.05047,144.506,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2216', 'label': 'Taiap'}, {'url': 'https://grambank.clld.org/languages/taia1239', 'label': 'Taiap'}, {'url': 'https://wals.info/languoid/lect/wals_code_tap', 'label': 'Taiap'}, {'url': 'https://en.wikipedia.org/wiki/Tayap_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56237', 'label': None}]",75,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2216']
suar1238,Asabano,-4.95072,141.978,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2687', 'label': 'Asaba'}, {'url': 'https://www.wikidata.org/entity/Q7630513', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Suarmin_language', 'label': None}]",145,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2687']
papi1255,Papi,-4.4725,142.011,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2645', 'label': 'Papi'}, {'url': 'https://www.wikidata.org/entity/Q7132809', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Papi_language', 'label': None}]",75,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2645']
yale1246,Yale,-3.79762,141.566,"[{'url': 'https://wals.info/languoid/lect/wals_code_nag', 'label': 'Nagatman'}, {'url': 'https://grambank.clld.org/languages/yale1246', 'label': 'Yale'}, {'url': 'https://www.endangeredlanguages.com/elp-language/10682', 'label': 'Yalë'}, {'url': 'https://en.wikipedia.org/wiki/Yal%C3%AB_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q2992915', 'label': None}]",600,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10682']
pele1245,Pele-Ata,-5.58045,151.05,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10807', 'label': 'Pele-Ata'}, {'url': 'https://grambank.clld.org/languages/pele1245', 'label': 'Pele-Ata'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-PeleAta', 'label': 'Pele-Ata'}, {'url': 'https://en.wikipedia.org/wiki/Ata_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56511', 'label': None}]","~2,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10807']
duna1248,Duna,-5.41439,142.475,"[{'url': 'https://grambank.clld.org/languages/duna1248', 'label': 'Duna'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-duna', 'label': 'Duna'}, {'url': 'https://wals.info/languoid/lect/wals_code_dun', 'label': 'Duna'}, {'url': 'https://en.wikipedia.org/wiki/Duna_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5314039', 'label': None}]","25,000 (2002)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Duna_language']
kolp1236,Kol,-5.21042,151.583,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10809', 'label': 'Kol'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kol', 'label': 'Kol'}, {'url': 'https://grambank.clld.org/languages/kolp1236', 'label': 'Kol (Papua New Guinea)'}, {'url': 'https://en.wikipedia.org/wiki/Kol_language_(Papua_New_Guinea)', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4227542', 'label': None}]","~4,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10809']
odia1239,Odiai,-3.82276,141.336,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3910', 'label': 'Busa'}, {'url': 'https://www.wikidata.org/entity/Q56690', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Busa_language_(Papuan)', 'label': None}]",240,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3910']
pura1257,Purari,-7.59133,145.036,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10742', 'label': 'Purari'}, {'url': 'https://grambank.clld.org/languages/pura1257', 'label': 'Purari'}, {'url': 'https://en.wikipedia.org/wiki/Purari_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3499934', 'label': None}]","10,000",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10742']
yera1243,Yerakai,-4.28828,142.947,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10602', 'label': 'Yerakai'}, {'url': 'https://www.wikidata.org/entity/Q8052531', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Yerakai_language', 'label': None}]",390,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10602']
pawa1255,Pawaia,-6.88021,145.081,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10740', 'label': 'Pawaia'}, {'url': 'https://grambank.clld.org/languages/pawa1255', 'label': 'Pawaia'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-pawaia', 'label': 'Pawaia'}, {'url': 'https://wals.info/languoid/lect/wals_code_paw', 'label': 'Pawaian'}, {'url': 'https://en.wikipedia.org/wiki/Pawaia_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7156099', 'label': None}]",4000,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10740']
moik1239,Moikodi,-9.60232,148.312,"[{'url': 'https://www.wikidata.org/entity/Q6894594', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Moikodi_language', 'label': None}]",(570 cited 1981)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Moikodi_language']
anem1248,Aneme Wake,-9.75911,148.479,"[{'url': 'https://en.wikipedia.org/wiki/Aneme_Wake_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3508107', 'label': None}]",(650 cited 1990)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Aneme_Wake_language']
nawa1258,Nawaru,-9.37935,148.237,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4906', 'label': 'Nawaru'}, {'url': 'https://www.wikidata.org/entity/Q12638166', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nawaru_language', 'label': None}]",190,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4906']
bari1290,Bariji,-9.231,148.454,"[{'url': 'https://www.wikidata.org/entity/Q4690919', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Aga_Bereho_language', 'label': None}]",(460 cited 2000)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Aga_Bereho_language']
yare1248,Yareba,-9.50651,148.605,"[{'url': 'https://grambank.clld.org/languages/yare1248', 'label': 'Yareba'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Yareba', 'label': 'Yareba'}, {'url': 'https://wals.info/languoid/lect/wals_code_yar', 'label': 'Yareba'}, {'url': 'https://en.wikipedia.org/wiki/Yareba_language', 'label': None}, {'url': 'https://phoible.org/languages/yare1248', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3571876', 'label': None}]","(1,200 cited 2000)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Yareba_language']
lila1246,Lilau,-4.35479,144.99,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10578', 'label': 'Lilau'}, {'url': 'https://www.wikidata.org/entity/Q6547570', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Lilau_language', 'label': None}]",410,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10578']
nucl1458,Monumbo,-4.2717,144.95,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10577', 'label': 'Monumbo'}, {'url': 'https://grambank.clld.org/languages/nucl1458', 'label': 'Monumbo'}, {'url': 'https://wals.info/languoid/lect/wals_code_mbo', 'label': 'Monumbo'}, {'url': 'https://en.wikipedia.org/wiki/Monumbo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6906792', 'label': None}]",450,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/10577']
dadi1250,Dadibi,-6.65765,144.511,"[{'url': 'https://grambank.clld.org/languages/dadi1250', 'label': 'Dadibi'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Dadibi', 'label': 'Dadibi'}, {'url': 'https://wals.info/languoid/lect/wals_code_dad', 'label': 'Dadibi'}, {'url': 'https://en.wikipedia.org/wiki/Dadibi_language', 'label': None}, {'url': 'https://phoible.org/languages/dadi1250', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5208077', 'label': None}]","(13,000 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Dadibi_language']
folo1238,Folopa,-6.86321,144.458,"[{'url': 'https://wals.info/languoid/lect/wals_code_pdp', 'label': 'Folopa'}, {'url': 'https://en.wikipedia.org/wiki/Folopa_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5464843', 'label': None}]","(3,000 cited 1985)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Folopa_language']
wabo1241,Waboda,-8.41651,143.501,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-waboda', 'label': 'Waboda'}, {'url': 'https://en.wikipedia.org/wiki/Waboda_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7958705', 'label': None}]","2,800 (2003)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Waboda_language']
sout2949,Southern Kiwai,-8.64889,143.244,"[{'url': 'https://wals.info/languoid/lect/wals_code_kiw', 'label': 'Kiwai (Southern)'}, {'url': 'https://grambank.clld.org/languages/sout2949', 'label': 'Southern Kiwai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tureture', 'label': 'Southern Kiwai (Tureture Dialect)'}, {'url': 'https://phoible.org/languages/sout2949', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732322', 'label': None}]",,,,,,,,,,,,[]
bamu1257,Bamu,-7.93818,143.545,"[{'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Bamu', 'label': 'Bamu'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-bamu', 'label': 'Bamu'}, {'url': 'https://en.wikipedia.org/wiki/Bamu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3503788', 'label': None}]","(5,400; 6,300 with Gama cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Bamu_language']
nort2930,Northeast Kiwai,-7.39215,144.667,"[{'url': 'https://grambank.clld.org/languages/nort2930', 'label': 'Northeast Kiwai'}, {'url': 'https://www.wikidata.org/entity/Q11732324', 'label': None}]",,,,,,,,,,,,[]
kere1286,Kerewo,-7.551,144.309,"[{'url': 'https://www.wikidata.org/entity/Q6393847', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kerewo_language', 'label': None}]","1,090 in the local area (2011)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kerewo_language']
mori1271,Morigi,-7.62961,143.88,"[{'url': 'https://www.wikidata.org/entity/Q6912195', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Morigi_language', 'label': None}]",(700 cited 1975)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Morigi_language']
idii1243,Idi-Taeme,-8.75976,142.301,"[{'url': 'https://grambank.clld.org/languages/idii1243', 'label': 'Idi-Taeme'}, {'url': 'https://en.wikipedia.org/wiki/Idi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5988630', 'label': None}]","(1,600 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Idi_language']
agob1244,Agob-Ende-Kawam,-9.08521,142.532,"[{'url': 'https://grambank.clld.org/languages/agob1244', 'label': 'Agob-Ende-Kawam'}, {'url': 'https://en.wikipedia.org/wiki/Agob_languages', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3332143', 'label': None}]","(2,400 cited 2000 census)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Agob_languages']
turu1250,Turumsa,-7.93238,142.568,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3512', 'label': 'Turumsa'}, {'url': 'https://www.wikidata.org/entity/Q7856508', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Turumsa_language', 'label': None}]",5,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3512']
doso1239,Doso,-7.85806,142.656,"[{'url': 'https://www.wikidata.org/entity/Q4167202', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Doso_language', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Doso_language']
tola1236,Tolai-Nakanai-Trade,-4.903211,151.323615,[],,,,,,,,,,,,[]
kwom1264,Kwoma-Manambu Pidgin,-4.072276,142.842763,[],,,,,,,,,,,,[]
araf1245,Arafundi-Enga Pidgin,-5.101836,143.298006,"[{'url': 'https://www.wikidata.org/entity/Q34295512', 'label': None}]",,,,,,,,,,,,[]
hiri1236,Trading Koriki,-7.775138,144.912033,[],,,,,,,,,,,,[]
hiri1237,Hiri Motu,-9.33333,147.083,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-hiri-motu', 'label': 'Hiri Motu'}, {'url': 'https://en.wikipedia.org/wiki/Hiri_Motu', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q33617', 'label': None}]","""Very few"" (cited 1992)[1]100,000 L2 speakers (2021)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Hiri_Motu']
hiri1235,Trading Eleman,-8.31658,146.23458,[],,,,,,,,,,,,[]
haun1238,Hauna Trade Language,-4.292336,141.625658,[],,,,,,,,,,,,[]
ioit1234,Ioi Trade Jargon,-8.103849,146.586897,[],,,,,,,,,,,,[]
imun1234,Imunga Trade Language,-8.07528,146.565049,[],,,,,,,,,,,,[]
yima1235,Yimas-Alamblak-Pidgin,-4.94491,143.700473,[],,,,,,,,,,,,[]
yima1245,Yimas-Karawari Pidgin,-4.639499,143.562895,[],,,,,,,,,,,,[]
yima1244,Yimas-Arafundi-Pidgin,-4.883724,143.673827,"[{'url': 'https://apics-online.info/contributions/69', 'label': 'Yimas-Arafundi Pidgin'}, {'url': 'https://en.wikipedia.org/wiki/Yimas-Arafundi_Pidgin', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q126193127', 'label': None}]",,,,extinct,,,apics-online.info,secondary,expert-curated,direct,0.8,['https://apics-online.info/contributions/69']
yima1246,Yimas-Iatmul Pidgin,-4.295923,143.419463,[],,,,,,,,,,,,[]
edol1239,Edolo,-6.11618,142.65,"[{'url': 'https://wals.info/languoid/lect/wals_code_edo', 'label': 'Edolo'}, {'url': 'https://en.wikipedia.org/wiki/Edolo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5340184', 'label': None}]","(1,700[1] cited 2000 census)",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Edolo_language']
beam1240,Beami,-6.14949,142.508,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-beami', 'label': 'Beami'}, {'url': 'https://en.wikipedia.org/wiki/Beami_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3504079', 'label': None}]","5,000 (2006)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Beami_language']
aime1238,Aimele,-6.68656,142.656,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3699', 'label': 'Aimele'}, {'url': 'https://grambank.clld.org/languages/aime1238', 'label': 'Aimele'}, {'url': 'https://en.wikipedia.org/wiki/Aimele_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3327418', 'label': None}]",140,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/3699']
kasu1251,Kasua,-6.64861,142.993,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kasua', 'label': 'Kasua'}, {'url': 'https://en.wikipedia.org/wiki/Kasua_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6374863', 'label': None}]",(600 cited 1990)[1],,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kasua_language']
onob1238,Onobasulu,-6.30876,142.776,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-onabasulu', 'label': 'Onabasulu'}, {'url': 'https://en.wikipedia.org/wiki/Onobasulu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7094437', 'label': None}]","1,000 (2010)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Onobasulu_language']
kalu1248,Kaluli,-6.45932,142.788,"[{'url': 'https://grambank.clld.org/languages/kalu1248', 'label': 'Kaluli'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Kaluli', 'label': 'Kaluli'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kaluli', 'label': 'Kaluli'}, {'url': 'https://wals.info/languoid/lect/wals_code_kll', 'label': 'Kaluli'}, {'url': 'https://en.wikipedia.org/wiki/Kaluli_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6354586', 'label': None}]","3,100 (2015)[1]",,,,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Kaluli_language']
