language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,speaker_number_min,speaker_number_max,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls,plotting_data,bar_chart_tooltip_value
kopa1248,Kopar,-3.98259,144.466,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3232', 'label': 'Kopar'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kopar-singarin', 'label': 'Kopar (Singarin Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Kopar_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732346', 'label': None}]",540,540.0,exact,540.0,540.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3232'],540.0,540.0
amto1250,Amto,-4.12165,141.339,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2012', 'label': 'Amto'}, {'url': 'https://en.wikipedia.org/wiki/Amto_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56517', 'label': None}]",300,300.0,exact,300.0,300.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2012'],300.0,300.0
siaw1243,Siawi,-4.05312,141.42,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10683', 'label': 'Siawi'}, {'url': 'https://grambank.clld.org/languages/siaw1243', 'label': 'Siawi'}, {'url': 'https://en.wikipedia.org/wiki/Siawi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q2605703', 'label': None}]",220,220.0,exact,220.0,220.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10683'],220.0,220.0
kuni1267,Kunimaipa,-8.09371,146.908,"[{'url': 'https://grambank.clld.org/languages/kuni1267', 'label': 'Kunimaipa'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Kunimaipa', 'label': 'Kunimaipa'}, {'url': 'https://wals.info/languoid/lect/wals_code_kmp', 'label': 'Kunimaipa'}, {'url': 'https://en.wikipedia.org/wiki/Kunimaipa_language', 'label': None}, {'url': 'https://phoible.org/languages/kuni1267', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6444696', 'label': None}]","(14,000 cited 1978-2000)[1]",14000.0,exact,14000.0,14000.0,,,1978-2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Kunimaipa_language'],14000.0,14000.0
bian1252,Biangai,-7.33882,146.765,"[{'url': 'https://grambank.clld.org/languages/bian1252', 'label': 'Biangai'}, {'url': 'https://www.wikidata.org/entity/Q8842027', 'label': None}]",,,,,,,,,,,,,,[],,
amam1246,Amam,-7.9,146.92,"[{'url': 'https://grambank.clld.org/languages/amam1246', 'label': 'Amam'}, {'url': 'https://www.wikidata.org/entity/Q33530726', 'label': None}]",,,,,,,,,,,,,,[],,
weri1253,Weri,-7.71834,146.914,"[{'url': 'https://grambank.clld.org/languages/weri1253', 'label': 'Weri'}, {'url': 'https://wals.info/languoid/lect/wals_code_wer', 'label': 'Weri'}, {'url': 'https://www.wikidata.org/entity/Q11732752', 'label': None}]",,,,,,,,,,,,,,[],,
femb1238,Fembe,-5.71596,142.254,"[{'url': 'https://www.endangeredlanguages.com/elp-language/3686', 'label': 'Fembe'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-fembe', 'label': 'Fembe'}, {'url': 'https://en.wikipedia.org/wiki/Fembe_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q372927', 'label': None}]",350,350.0,exact,350.0,350.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/3686'],350.0,350.0
odoo1238,Odoodee,-6.59222,142.486,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4399', 'label': 'Odoodee'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Odoodee', 'label': 'Odoodee'}, {'url': 'https://en.wikipedia.org/wiki/Odoodee_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952987', 'label': None}]",490,490.0,exact,490.0,490.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4399'],490.0,490.0
kona1242,Konai,-5.66011,142.069,"[{'url': 'https://grambank.clld.org/languages/kona1242', 'label': 'Konai'}, {'url': 'https://en.wikipedia.org/wiki/Konai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732339', 'label': None}]",(600 cited 1991)[1],600.0,exact,600.0,600.0,,,1991,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Konai_language'],600.0,600.0
kubo1242,Kubo,-5.92584,142.183,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kubo', 'label': 'Kubo'}, {'url': 'https://en.wikipedia.org/wiki/Kubo_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952670', 'label': None}]",500 (2007)[1],500.0,exact,500.0,500.0,,,2007,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Kubo_language'],500.0,500.0
goba1246,Gobasi,-6.48678,142.201,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-gobasi-bibo', 'label': 'Gobasi (Bibo Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Gobasi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5575414', 'label': None}]","1,000 (2016)[1]",1000.0,exact,1000.0,1000.0,,,2016,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Gobasi_language'],1000.0,1000.0
samo1303,Samo,-6.15496,142.195,"[{'url': 'https://grambank.clld.org/languages/samo1303', 'label': 'Samo'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-samo', 'label': 'Samo'}, {'url': 'https://wals.info/languoid/lect/wals_code_nmd', 'label': 'Samo'}, {'url': 'https://en.wikipedia.org/wiki/Samo_language_(New_Guinea)', 'label': None}, {'url': 'https://phoible.org/languages/samo1303', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7409884', 'label': None}]",900 (2001)[1],900.0,exact,900.0,900.0,,,2001,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Samo_language_(New_Guinea)'],900.0,900.0
unse1236,Unserdeutsch,-4.19566,152.183,"[{'url': 'https://www.wikidata.org/entity/Q13244', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Unserdeutsch', 'label': None}]","110, almost all in Australia (2016)[1]",110.0,exact,110.0,110.0,,,2016,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Unserdeutsch'],110.0,110.0
tokp1240,Tok Pisin,-9.41971,147.303,"[{'url': 'https://apics-online.info/contributions/22', 'label': 'Tok Pisin'}, {'url': 'https://grambank.clld.org/languages/tokp1240', 'label': 'Tok Pisin'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tok-pisin', 'label': 'Tok Pisin'}, {'url': 'https://wals.info/languoid/lect/wals_code_tpi', 'label': 'Tok Pisin'}, {'url': 'https://en.wikipedia.org/wiki/Tok_Pisin', 'label': None}, {'url': 'https://phoible.org/languages/tokp1240', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q34159', 'label': None}]",3-5 million (estimated),,range,3000000.0,5000000.0,,,,apics-online.info,secondary,expert-curated,direct,0.38,['https://apics-online.info/contributions/22'],4000000.0,3-5 million (estimated)
nucl1593,Kwomtari,-3.50718,141.488,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10660', 'label': 'Kwomtari'}, {'url': 'https://grambank.clld.org/languages/nucl1593', 'label': 'Kwomtari'}, {'url': 'https://wals.info/languoid/lect/wals_code_kwt', 'label': 'Kwomtari'}, {'url': 'https://en.wikipedia.org/wiki/Kwomtari_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3508116', 'label': None}]",<800,,range,0.0,800.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/10660'],400.0,<800
naii1241,Nai,-3.73034,141.273,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10661', 'label': 'Nai'}, {'url': 'https://www.wikidata.org/entity/Q3508074', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nai_language', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_bio', 'label': 'Nai'}]",750,750.0,exact,750.0,750.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10661'],750.0,750.0
haru1245,Haruai,-5.09522,144.3375,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10685', 'label': 'Haruai'}, {'url': 'https://grambank.clld.org/languages/haru1245', 'label': 'Haruai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-haruai', 'label': 'Haruai'}, {'url': 'https://wals.info/languoid/lect/wals_code_har', 'label': 'Haruai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-wiyaw', 'label': 'Haruai (Wiyaw Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Haruai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12632146', 'label': None}]","2,000",2000.0,exact,2000.0,2000.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10685'],2000.0,2000.0
pina1252,Pinai-Hagahai,-5.12624,144.137,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10684', 'label': 'Pinai-Hagahai'}, {'url': 'https://grambank.clld.org/languages/pina1252', 'label': 'Pinai-Hagahai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-aramo', 'label': 'Pinai-Hagahai (Aramo Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-nangenuwetan', 'label': 'Pinai-Hagahai (Nangenuwetan Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-pinai-hagahai-wakadadap', 'label': 'Pinai-Hagahai (Wakadadap Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Hagahai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5638511', 'label': None}]",600,600.0,exact,600.0,600.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10684'],600.0,600.0
boik1241,Boikin,-3.68297,143.474,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10607', 'label': 'Boiken'}, {'url': 'https://www.wikidata.org/entity/Q56829', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Boiken_language', 'label': None}, {'url': 'https://phoible.org/languages/boik1241', 'label': None}, {'url': 'https://wals.info/languoid/lect/wals_code_boi', 'label': 'Boiken'}]","31,300",31300.0,exact,31300.0,31300.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10607'],31300.0,31300.0
ngal1300,Ngala,-4.26628,142.5,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4900', 'label': 'Ngala'}, {'url': 'https://www.wikidata.org/entity/Q7021893', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nggala_language', 'label': None}]",136,136.0,exact,136.0,136.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4900'],136.0,136.0
ambu1247,Ambulas,-3.7801,143.059,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10606', 'label': 'Ambulas'}, {'url': 'https://grambank.clld.org/languages/ambu1247', 'label': 'Ambulas'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Ambulas', 'label': 'Ambulas'}, {'url': 'https://wals.info/languoid/lect/wals_code_amb', 'label': 'Ambulas'}, {'url': 'https://en.wikipedia.org/wiki/Abelam_language', 'label': None}, {'url': 'https://phoible.org/languages/ambu1247', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3508015', 'label': None}]","33,000",33000.0,exact,33000.0,33000.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10606'],33000.0,33000.0
hang1263,Hanga Hundi,-3.90364,142.849,"[{'url': 'https://grambank.clld.org/languages/hang1263', 'label': 'Hanga Hundi'}, {'url': 'https://wals.info/languoid/lect/wals_code_hhu', 'label': 'Hanga Hundi'}, {'url': 'https://en.wikipedia.org/wiki/Kwasengen_language', 'label': None}, {'url': 'https://phoible.org/languages/hang1263', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6450232', 'label': None}]","(7,200 cited 2000 census)[1]",7200.0,exact,7200.0,7200.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Kwasengen_language'],7200.0,7200.0
mana1298,Manambu,-4.19082,142.862,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10609', 'label': 'Manambu'}, {'url': 'https://grambank.clld.org/languages/mana1298', 'label': 'Manambu'}, {'url': 'https://wals.info/languoid/lect/wals_code_mbu', 'label': 'Manambu'}, {'url': 'https://en.wikipedia.org/wiki/Manambu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732406', 'label': None}]","~2,800",2800.0,estimate,1568.0000000000002,4032.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10609'],2800.0,"~2,800"
yelo1243,Yalaku,-4.09907,142.808,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10615', 'label': 'Yelogu'}, {'url': 'https://www.wikidata.org/entity/Q8052024', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Yelogu_language', 'label': None}]",170,170.0,exact,170.0,170.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10615'],170.0,170.0
seng1284,Sengo,-4.02247,142.956,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10614', 'label': 'Sengo'}, {'url': 'https://www.wikidata.org/entity/Q7450584', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Sengo_language', 'label': None}]",~300,300.0,estimate,168.00000000000003,432.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10614'],300.0,~300
koiw1243,Koiwat,-4.03417,143.62,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10612', 'label': 'Koiwat'}, {'url': 'https://www.wikidata.org/entity/Q6426388', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Koiwat_language', 'label': None}]",~450,450.0,estimate,252.00000000000003,648.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10612'],450.0,~450
iatm1242,Iatmul,-4.30064,143.316,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10608', 'label': 'Iatmul'}, {'url': 'https://grambank.clld.org/languages/iatm1242', 'label': 'Iatmul'}, {'url': 'https://wals.info/languoid/lect/wals_code_iat', 'label': 'Iatmul'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-iatmul-brugnowi', 'label': 'Iatmul (Brugnowi Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-iatmul-kanganaman', 'label': 'Iatmul (Kanganaman Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-iatmul-korogo', 'label': 'Iatmul (Korogo Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-iatmul-tambanam', 'label': 'Iatmul (Tambanam Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Iatmul_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5983460', 'label': None}]","46,000",46000.0,exact,46000.0,46000.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10608'],46000.0,46000.0
keak1239,Keak,-3.98708,143.174,"[{'url': 'https://en.wikipedia.org/wiki/Keak_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6382110', 'label': None}]","(6,000 cited 1986-2000)[1][2]",6000.0,exact,6000.0,6000.0,,,1986-2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Keak_language'],6000.0,6000.0
sosk1235,Sos Kundi,-3.99024,143.396,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10613', 'label': 'Kwaruwi Kwundi'}, {'url': 'https://www.wikidata.org/entity/Q7563811', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Sos_Kundi_language', 'label': None}]","~3,300",3300.0,estimate,1848.0000000000002,4752.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10613'],3300.0,"~3,300"
buru1309,Burui,-4.03527,143.015,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10610', 'label': 'Burui'}, {'url': 'https://www.wikidata.org/entity/Q5000976', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Burui_language', 'label': None}]",~150,150.0,estimate,84.00000000000001,216.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10610'],150.0,~150
gaik1242,Gaikundi,-4.01718,143.139,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10611', 'label': 'Gaikundi'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-gaikundi', 'label': 'Gaikundi'}, {'url': 'https://en.wikipedia.org/wiki/Gaikundi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5517032', 'label': None}]",~650,650.0,estimate,364.00000000000006,936.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10611'],650.0,~650
awia1234,Awiakay-Karimba,-4.67314,143.71036,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2030', 'label': 'Awiakay'}]",300,300.0,exact,300.0,300.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2030'],300.0,300.0
tape1242,Tapei,-4.77763,143.337,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10642', 'label': 'Alfendio'}, {'url': 'https://www.wikidata.org/entity/Q16887371', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Tapei_language', 'label': None}]","1,560",1560.0,exact,1560.0,1560.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10642'],1560.0,1560.0
nanu1240,Nanubae-Imangae,-4.71731,143.937,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10642', 'label': 'Alfendio'}, {'url': 'https://www.wikidata.org/entity/Q6964416', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nanubae_language', 'label': None}]","1,560",1560.0,exact,1560.0,1560.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10642'],1560.0,1560.0
anda1283,Andai,-4.96449,143.637,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10641', 'label': 'Meakambut'}, {'url': 'https://www.wikidata.org/entity/Q4753480', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Andai_language', 'label': None}]",100,100.0,exact,100.0,100.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10641'],100.0,100.0
meak1234,Meakambut,-4.833,143.783,[],,,,,,,,,,,,,,[],,
anga1290,Angaataha,-7.15012,146.352,"[{'url': 'https://grambank.clld.org/languages/anga1290', 'label': 'Angaataha'}, {'url': 'https://wals.info/languoid/lect/wals_code_ant', 'label': 'Angaataha'}, {'url': 'https://en.wikipedia.org/wiki/Angaataha_language', 'label': None}, {'url': 'https://phoible.org/languages/anga1290', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3508001', 'label': None}]","2,500 (2015)[1]",2500.0,exact,2500.0,2500.0,,,2015,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Angaataha_language'],2500.0,2500.0
yagw1240,Yagwoia,-7.14042,145.854,"[{'url': 'https://www.wikidata.org/entity/Q8046761', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Yagwoia_language', 'label': None}]","10,000 (2005)[1]",10000.0,exact,10000.0,10000.0,,,2005,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Yagwoia_language'],10000.0,10000.0
kawa1276,Kawacha,-6.95411,146.20997,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2225', 'label': 'Kawacha'}, {'url': 'https://www.wikidata.org/entity/Q11732302', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kawacha_language', 'label': None}]",<15,,range,0.0,15.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/2225'],7.5,<15
safe1240,Safeyoka,-7.05417,146.09,"[{'url': 'https://wals.info/languoid/lect/wals_code_ape', 'label': 'Ampeeli'}, {'url': 'https://en.wikipedia.org/wiki/Safeyoka_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7398693', 'label': None}]","(2,390 cited 1980 census)[1]",2390.0,exact,2390.0,2390.0,,,1980,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Safeyoka_language'],2390.0,2390.0
kama1360,Kamasa,-6.97411,146.20797,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2221', 'label': 'Kamasa'}, {'url': 'https://www.wikidata.org/entity/Q6356107', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Kamasa_language', 'label': None}]",<10,,range,0.0,10.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/2221'],5.0,<10
susu1251,Susuami,-7.19275,146.561,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2689', 'label': 'Susuami'}, {'url': 'https://www.wikidata.org/entity/Q7649752', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Susuami_language', 'label': None}]",<10,,range,0.0,10.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/2689'],5.0,<10
baru1267,Baruya,-6.89261,145.818,"[{'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Baruya', 'label': 'Baruya'}, {'url': 'https://wals.info/languoid/lect/wals_code_bry', 'label': 'Baruya'}, {'url': 'https://en.wikipedia.org/wiki/Yipma_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3450812', 'label': None}]","(6,600 cited 1990 census)[1]",6600.0,exact,6600.0,6600.0,,,1990,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Yipma_language'],6600.0,6600.0
simb1255,Simbari,-7.02259,145.603,"[{'url': 'https://www.wikidata.org/entity/Q7517427', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Simbari_language', 'label': None}]","(3,000 cited 1990 census)[1]",3000.0,exact,3000.0,3000.0,,,1990,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Simbari_language'],3000.0,3000.0
anka1246,Ankave,-7.19444,145.754,"[{'url': 'https://en.wikipedia.org/wiki/Ankave_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3446690', 'label': None}]","1,500 (2014)[1]",1500.0,exact,1500.0,1500.0,,,2014,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Ankave_language'],1500.0,1500.0
tain1253,Tainae,-7.40306,145.682,"[{'url': 'https://grambank.clld.org/languages/tain1253', 'label': 'Tainae'}, {'url': 'https://en.wikipedia.org/wiki/Tainae_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7676186', 'label': None}]","(1,000 cited 1991)[1]",1000.0,exact,1000.0,1000.0,,,1991,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Tainae_language'],1000.0,1000.0
akoy1238,Akoye,-7.66067,145.669,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4663', 'label': 'Akoye'}, {'url': 'https://www.wikidata.org/entity/Q3327462', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Akoye_language', 'label': None}]",800,800.0,exact,800.0,800.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4663'],800.0,800.0
hamt1247,Hamtai,-7.54975,146.227,"[{'url': 'https://wals.info/languoid/lect/wals_code_ham', 'label': 'Hamtai'}, {'url': 'https://en.wikipedia.org/wiki/Hamtai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5646436', 'label': None}]","(45,000 cited 1998)[1]",45000.0,exact,45000.0,45000.0,,,1998,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Hamtai_language'],45000.0,45000.0
meny1245,Menya,-7.17425,146.071,"[{'url': 'https://grambank.clld.org/languages/meny1245', 'label': 'Menya'}, {'url': 'https://wals.info/languoid/lect/wals_code_mey', 'label': 'Menya'}, {'url': 'https://en.wikipedia.org/wiki/Menya_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732444', 'label': None}]","(20,000 cited 1998)[1]",20000.0,exact,20000.0,20000.0,,,1998,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Menya_language'],20000.0,20000.0
kris1246,I'saka,-2.80084,141.303,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10584', 'label': ""I'saka""}, {'url': 'https://grambank.clld.org/languages/kris1246', 'label': ""I'saka""}, {'url': 'https://wals.info/languoid/lect/wals_code_isa', 'label': ""I'saka""}, {'url': 'https://en.wikipedia.org/wiki/I%27saka_language', 'label': None}, {'url': 'https://phoible.org/languages/kris1246', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q841704', 'label': None}]",347,347.0,exact,347.0,347.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10584'],347.0,347.0
unii1234,Uni,-3.09369,142.027703,"[{'url': 'https://en.wikipedia.org/wiki/Uni_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q65043886', 'label': None}]",(670 cited 2000)[1],670.0,exact,670.0,670.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Uni_language'],670.0,670.0
boun1246,Bouni-Bobe,-3.067293,141.932259,[],,,,,,,,,,,,,,[],,
wara1302,Bauni,-3.07263,142.012,"[{'url': 'https://wals.info/languoid/lect/wals_code_brp', 'label': 'Barupu'}, {'url': 'https://www.endangeredlanguages.com/elp-language/2707', 'label': 'Warapu'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Warapu', 'label': 'Warapu'}, {'url': 'https://en.wikipedia.org/wiki/Bauni_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q105150962', 'label': None}]",a few hundred?,300.0,qualitative estimate,56.999999999999986,543.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.19,['https://www.endangeredlanguages.com/elp-language/2707'],300.0,a few hundred?
puar1240,Puare,-2.90121,141.715,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2647', 'label': 'Puare'}, {'url': 'https://www.wikidata.org/entity/Q3507983', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Puari_language', 'label': None}]",10-99,,range,10.0,99.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/2647'],54.5,10-99
